STT,Từ khóa chính,Tỉnh thành,Bài viết,BTV,NV deadline cũ,Bài đăng,PIC xin và gắn link ảnh,PIC Đăng lại,PC QC,Trạng thái
528,phòng trà ở sài gòn,Hồ Chí Minh,https://docs.google.com/document/d/1XNc6ws-0wqqgnsrtBsbxofmlQNm1iBcFNrkv-oDMH18/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/phong-tra-o-sai-gon,,,,Chưa triển khai
529,phòng trà hà nội,Hà Nội,https://docs.google.com/document/d/1i8ewlsHwxOugRnFKlK0Gna1B8eMV25o8hUV-2xJ1bDI/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/phong-tra-ha-noi,,,,Chưa triển khai
530,du lịch ba vì,Hà Nội,https://docs.google.com/document/d/1Lzo9TSmVnd8otSR-6fpmd8vSs9oJhQOUJzywz_rBLTg/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-ba-vi,,,,Chưa triển khai
531,nha trang đi đà lạt,Chung chung,https://docs.google.com/document/d/1joRpUP6s6pK-fNEa5FUZUBbe_bggbeHMW6Q1AWrt9-A/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/nha-trang-di-da-lat,,,,Chưa triển khai
532,suối khoáng kim bôi,Hòa Bình,https://docs.google.com/document/d/14jgVIaFaZXmgcBAAmNYYTbwnTrXmIxVNL7MmiGgQfTY/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/suoi-khoang-kim-boi,,,,Chưa triển khai
533,du lịch gần sài gòn,Chung chung,https://docs.google.com/document/d/1rAy22u713cfA-yWVsQG4tkkEilUnfBi9LE6aavr1U5w/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-gan-sai-gon,,,,Chưa triển khai
534,vườn trái cây gần sài gòn,Chung chung,https://docs.google.com/document/d/1Om4EOGjQs8YpN2_eX20DcAav_F1ZfZQia55m3go7tI4/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/vuon-trai-cay-gan-sai-gon,,,,Chưa triển khai
535,du lịch cần giờ,Hồ Chí Minh,https://docs.google.com/document/d/17zcQ9G8A0dFyjY4CMKtz1KkRsjq0_rFIQFyLo6MGg6c/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-can-gio,,,,Chưa triển khai
536,cột cờ hà nội,Hà Nội,https://docs.google.com/document/d/1gMItWa4RVGj0N7sH7jI221lmnhk1-R6DQQOmjhRtKhY/edit?usp=drivesdk,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/cot-co-ha-noi,,,,Chưa triển khai
537,đình ứng thiên,Hà Nội,https://docs.google.com/document/d/1RU4wBx3XnKQH30l4PbMgeii1E7BP1_4GgvfvKQiYy6Y/edit?tab=t.0,Phương,C Thy,http://vietnamairlines.com/vn/vi/useful-information/travel-guide/dinh-ung-thien,,,,Chưa triển khai
538,đèo nước ngọt,Thừa Thiên Huế,https://docs.google.com/document/d/1qllEuUduQDQoDevj1WOkyHtBhn8wu4sXew8elvk3R3M/edit?tab=t.0#heading=h.wu8zx7biqeko,Phương,Trân - 17/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/deo-nuoc-ngot,,,,Chưa triển khai
539,chùa 4 mặt quận 8,Hồ Chí Minh,https://docs.google.com/document/d/1JMfwsb8XAimnEZT54r56eH-KZlQUYtujAQ5AmO9K94Q/edit?usp=drivesdk,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/chua-4-mat-quan-8,,,,Chưa triển khai
